Date,Close,High,Low,Open,Volume
2015-01-01,76.18000030517578,76.3239974975586,76.18000030517578,76.18000030517578,0
2015-01-02,76.2770004272461,76.51599884033203,75.83599853515625,76.15699768066406,0
2015-01-05,75.9489974975586,75.82499694824219,75.31999969482422,75.67400360107422,0
2015-01-06,75.53800201416016,75.80899810791016,75.3499984741211,75.54399871826172,0
2015-01-07,75.40899658203125,75.48899841308594,74.65399932861328,75.35800170898438,0
2015-01-08,74.80599975585938,74.88500213623047,73.35099792480469,74.79900360107422,0
2015-01-09,73.83899688720703,73.94499969482422,73.02999877929688,73.81999969482422,0
2015-01-12,73.83799743652344,73.7699966430664,73.14399719238281,73.75800323486328,0
2015-01-13,73.35800170898438,73.63600158691406,72.82499694824219,73.35800170898438,0
2015-01-14,72.91699981689453,73.46199798583984,72.822998046875,72.91100311279297,0
2015-01-15,73.09600067138672,73.19400024414062,71.28900146484375,73.08999633789062,0
2015-01-16,72.14199829101562,72.37899780273438,70.697998046875,72.1259994506836,0
2015-01-19,71.52200317382812,71.79399871826172,71.08699798583984,71.5009994506836,0
2015-01-20,71.40699768066406,71.71399688720703,71.26499938964844,71.4010009765625,0
2015-01-21,71.10700225830078,71.7239990234375,71.06800079345703,71.10399627685547,0
2015-01-22,71.41600036621094,71.74500274658203,70.12000274658203,71.42500305175781,0
2015-01-23,69.80500030517578,69.97699737548828,68.22799682617188,69.82599639892578,0
2015-01-26,68.78199768066406,69.37000274658203,68.48300170898438,68.55599975585938,0
2015-01-27,69.06999969482422,69.97599792480469,68.90899658203125,69.08799743652344,0
2015-01-28,69.7249984741211,69.87999725341797,69.28399658203125,69.71900177001953,0
2015-01-29,69.16300201416016,70.21499633789062,69.11699676513672,69.14700317382812,0
2015-01-30,69.9749984741211,70.40699768066406,69.87200164794922,70.04299926757812,0
2015-02-02,69.98100280761719,70.20800018310547,69.79499816894531,70.16400146484375,0
2015-02-03,69.93000030517578,70.5979995727539,69.74199676513672,70.01699829101562,0
2015-02-04,70.51300048828125,70.85700225830078,70.39600372314453,70.58999633789062,0
2015-02-05,70.00700378417969,70.71399688720703,69.947998046875,70.01699829101562,0
2015-02-06,70.74299621582031,70.88600158691406,69.99800109863281,70.88099670410156,0
2015-02-09,70.1050033569336,70.697998046875,69.93499755859375,70.12799835205078,0
2015-02-10,70.29399871826172,70.58300018310547,69.96700286865234,70.322998046875,0
2015-02-11,70.5739974975586,70.64299774169922,70.18199920654297,70.56099700927734,0
2015-02-12,70.48899841308594,70.85399627685547,70.4469985961914,70.51399993896484,0
2015-02-13,70.8239974975586,71.14299774169922,70.60700225830078,70.89800262451172,0
2015-02-16,70.64099884033203,71.14600372314453,70.59600067138672,70.59600067138672,0
2015-02-17,70.40399932861328,71.12200164794922,70.3479995727539,70.45500183105469,0
2015-02-18,70.75900268554688,71.10900115966797,70.5199966430664,70.86699676513672,0
2015-02-19,70.69000244140625,71.03700256347656,70.50800323486328,70.69300079345703,0
2015-02-20,70.58599853515625,70.80699920654297,70.125,70.58200073242188,0
2015-02-23,70.60299682617188,70.7969970703125,70.18000030517578,70.63800048828125,0
2015-02-24,70.38300323486328,70.66999816894531,70.0989990234375,70.4530029296875,0
2015-02-25,70.572998046875,70.61699676513672,70.16000366210938,70.61699676513672,0
2015-02-26,70.2490005493164,70.50199890136719,69.12200164794922,70.38899993896484,0
2015-02-27,69.11399841308594,69.5989990234375,68.5790023803711,69.10700225830078,0
2015-03-02,68.94999694824219,69.60700225830078,68.84600067138672,68.85099792480469,0
2015-03-03,69.11299896240234,69.35299682617188,69.00499725341797,69.16400146484375,0
2015-03-04,69.0469970703125,69.34500122070312,68.87899780273438,69.05500030517578,0
2015-03-05,68.95600128173828,69.14800262451172,68.48200225830078,69.0260009765625,0
2015-03-06,68.81199645996094,68.85099792480469,67.7020034790039,68.85099792480469,0
2015-03-09,67.6520004272461,68.2770004272461,67.6520004272461,67.7490005493164,0
2015-03-10,67.8219985961914,67.98600006103516,67.05899810791016,67.84300231933594,0
2015-03-11,67.0780029296875,67.28500366210938,66.23300170898438,67.0780029296875,0
2015-03-12,66.11900329589844,66.69000244140625,65.697998046875,66.13099670410156,0
2015-03-13,66.37100219726562,66.78800201416016,66.02300262451172,66.36699676513672,0
2015-03-16,66.2040023803711,66.65499877929688,66.0009994506836,66.21399688720703,0
2015-03-17,66.31099700927734,66.71499633789062,66.10399627685547,66.302001953125,0
2015-03-18,66.28500366210938,66.71199798583984,65.56500244140625,66.26699829101562,0
2015-03-19,67.94100189208984,68.35800170898438,66.36900329589844,67.91600036621094,0
2015-03-20,66.59400177001953,67.3949966430664,66.50900268554688,66.60900115966797,0
2015-03-23,67.5260009765625,68.08499908447266,67.02799987792969,67.44499969482422,0
2015-03-24,68.03700256347656,68.55799865722656,67.76300048828125,68.03399658203125,0
2015-03-25,67.83000183105469,68.66100311279297,67.79299926757812,67.94499969482422,0
2015-03-26,68.3949966430664,69.26399993896484,68.36699676513672,68.44400024414062,0
2015-03-27,68.31999969482422,68.41999816894531,67.51399993896484,68.39600372314453,0
2015-03-30,68.0790023803711,68.14399719238281,67.427001953125,67.93399810791016,0
2015-03-31,67.62200164794922,67.77799987792969,66.85700225830078,67.61000061035156,0
2015-04-01,66.90399932861328,67.2770004272461,66.71800231933594,66.8479995727539,0
2015-04-02,66.87799835205078,67.6500015258789,66.78299713134766,66.88099670410156,0
2015-04-03,67.46499633789062,68.08100128173828,67.35199737548828,67.44300079345703,0
2015-04-06,68.1050033569336,68.58499908447266,67.87699890136719,68.21399688720703,0
2015-04-07,67.83100128173828,68.2509994506836,67.37200164794922,67.86000061035156,0
2015-04-08,67.36199951171875,67.75399780273438,67.07499694824219,67.36199951171875,0
2015-04-09,66.98899841308594,67.11900329589844,66.2770004272461,67.06700134277344,0
2015-04-10,66.3949966430664,66.63600158691406,65.822998046875,66.4010009765625,0
2015-04-13,66.02400207519531,66.20899963378906,65.66300201416016,65.95700073242188,0
2015-04-14,65.88700103759766,66.61399841308594,65.61799621582031,65.87699890136719,0
2015-04-15,66.27100372314453,66.48999786376953,65.9209976196289,66.26499938964844,0
2015-04-16,66.53900146484375,67.01000213623047,66.2020034790039,66.49099731445312,0
2015-04-17,66.95600128173828,67.52899932861328,66.88400268554688,66.9749984741211,0
2015-04-20,67.51200103759766,67.91300201416016,67.3290023803711,67.6240005493164,0
2015-04-21,67.79100036621094,67.83799743652344,66.88899993896484,67.79399871826172,0
2015-04-22,67.4739990234375,67.96099853515625,67.23500061035156,67.52899932861328,0
2015-04-23,67.41600036621094,68.44200134277344,67.25700378417969,67.41600036621094,0
2015-04-24,68.37100219726562,69.24400329589844,68.16600036621094,68.36599731445312,0
2015-04-27,69.19000244140625,69.23899841308594,68.65899658203125,69.23899841308594,0
2015-04-28,68.81900024414062,69.2030029296875,68.71700286865234,68.81900024414062,0
2015-04-29,69.06199645996094,70.73100280761719,69.06900024414062,69.06900024414062,0
2015-04-30,70.43099975585938,71.50399780273438,70.28299713134766,70.43099975585938,0
2015-05-01,71.21900177001953,71.21900177001953,70.07479858398438,71.21900177001953,0
2015-05-04,71.21900177001953,71.40599822998047,70.72200012207031,71.21900177001953,0
2015-05-05,70.8270034790039,70.9260025024414,70.14700317382812,70.82499694824219,0
2015-05-06,70.77999877929688,72.12699890136719,70.76599884033203,70.76699829101562,0
2015-05-07,72.1240005493164,73.06900024414062,71.99600219726562,72.11799621582031,0
2015-05-08,71.99199676513672,72.19000244140625,71.35600280761719,72.01000213623047,0
2015-05-11,71.32099914550781,71.41600036621094,71.03800201416016,71.32099914550781,0
2015-05-12,71.27200317382812,72.41899871826172,71.22899627685547,71.28500366210938,0
2015-05-13,71.97599792480469,72.62699890136719,71.6259994506836,71.95700073242188,0
2015-05-14,72.60900115966797,72.93199920654297,71.9260025024414,72.59700012207031,0
2015-05-15,72.2300033569336,72.48100280761719,71.9800033569336,72.2300033569336,0
2015-05-18,72.55599975585938,72.65499877929688,71.15489959716797,72.55599975585938,0
2015-05-19,72.10199737548828,72.11100006103516,70.84600067138672,72.11100006103516,0
2015-05-20,71.01300048828125,71.06600189208984,70.5260009765625,71.0,0
2015-05-21,70.54900360107422,71.10600280761719,70.50800323486328,70.57099914550781,0
2015-05-22,70.62699890136719,71.11399841308594,69.80799865722656,70.61399841308594,0
2015-05-25,69.87000274658203,70.06710052490234,69.56600189208984,69.87000274658203,0
2015-05-26,69.66600036621094,69.84600067138672,69.40599822998047,69.71099853515625,0
2015-05-27,69.5719985961914,69.8740005493164,69.28199768066406,69.59600067138672,0
2015-05-28,69.53500366210938,69.85700225830078,69.30000305175781,69.54100036621094,0
2015-05-29,69.88300323486328,70.06600189208984,69.60099792480469,69.89199829101562,0
2015-06-01,69.96099853515625,69.96099853515625,69.15799713134766,69.96099853515625,0
2015-06-02,69.4000015258789,71.1780014038086,69.39800262451172,69.40399932861328,0
2015-06-03,70.8949966430664,72.13899993896484,70.82599639892578,70.9020004272461,0
2015-06-04,72.04199981689453,72.83200073242188,71.87999725341797,72.0719985961914,0
2015-06-05,71.65499877929688,72.03700256347656,70.3949966430664,71.66000366210938,0
2015-06-08,70.79299926757812,71.9219970703125,70.62519836425781,70.79299926757812,0
2015-06-09,72.09400177001953,72.43199920654297,71.66000366210938,72.14600372314453,0
2015-06-10,72.26300048828125,72.53800201416016,71.8550033569336,72.2509994506836,0
2015-06-11,72.08499908447266,72.23500061035156,71.51300048828125,72.0780029296875,0
2015-06-12,71.875,72.26899719238281,71.41000366210938,71.89800262451172,0
2015-06-15,72.15399932861328,72.15399932861328,71.69999694824219,72.15399932861328,0
2015-06-16,72.13800048828125,72.58999633789062,71.9540023803711,72.13700103759766,0
2015-06-17,72.0719985961914,72.31300354003906,71.94400024414062,72.0780029296875,0
2015-06-18,72.69000244140625,72.77200317382812,72.31199645996094,72.65799713134766,0
2015-06-19,72.30500030517578,72.4229965209961,71.68199920654297,72.3280029296875,0
2015-06-22,72.01200103759766,72.36599731445312,71.8239974975586,72.01200103759766,0
2015-06-23,71.98300170898438,71.98600006103516,70.81600189208984,71.9739990234375,0
2015-06-24,70.98899841308594,71.34300231933594,70.91699981689453,70.98999786376953,0
2015-06-25,71.14299774169922,71.30699920654297,70.84400177001953,71.11199951171875,0
2015-06-26,71.09500122070312,71.25700378417969,70.66600036621094,71.09500122070312,0
2015-06-29,70.8030014038086,71.27799987792969,70.31300354003906,70.8030014038086,0
2015-06-30,71.41200256347656,71.427001953125,70.68099975585938,71.35199737548828,0
2015-07-01,70.78700256347656,70.91699981689453,70.2969970703125,70.78700256347656,0
2015-07-02,70.10199737548828,70.51899719238281,70.09500122070312,70.09500122070312,0
2015-07-03,70.18000030517578,70.48500061035156,70.15799713134766,70.16799926757812,0
2015-07-06,70.3949966430664,70.3949966430664,69.49929809570312,70.3949966430664,0
2015-07-07,69.93000030517578,69.96499633789062,69.29199981689453,69.927001953125,0
2015-07-08,69.85199737548828,70.33399963378906,69.61699676513672,69.84600067138672,0
2015-07-09,70.28399658203125,70.52899932861328,69.7020034790039,70.2969970703125,0
2015-07-10,70.02799987792969,70.97100067138672,69.98400115966797,69.99700164794922,0
2015-07-13,70.66300201416016,70.93099975585938,69.75700378417969,70.66300201416016,0
2015-07-14,69.73200225830078,70.06300354003906,69.52799987792969,69.69100189208984,0
2015-07-15,69.6259994506836,69.86000061035156,69.38400268554688,69.62999725341797,0
2015-07-16,69.43299865722656,69.44599914550781,68.88999938964844,69.41200256347656,0
2015-07-17,69.01799774169922,69.16799926757812,68.71800231933594,69.01499938964844,0
2015-07-20,68.67500305175781,69.09400177001953,68.05789947509766,68.05789947509766,0
2015-07-21,68.85600280761719,69.45700073242188,68.78600311279297,68.86199951171875,0
2015-07-22,69.45899963378906,69.58899688720703,69.14199829101562,69.45899963378906,0
2015-07-23,69.48500061035156,70.14900207519531,69.42400360107422,69.43299865722656,0
2015-07-24,70.0780029296875,70.3239974975586,69.80000305175781,70.08100128173828,0
2015-07-27,70.34700012207031,71.37999725341797,70.34700012207031,70.34700012207031,0
2015-07-28,71.14199829101562,71.16999816894531,70.31099700927734,71.13600158691406,0
2015-07-29,70.55899810791016,70.72899627685547,70.24500274658203,70.55899810791016,0
2015-07-30,70.09100341796875,70.20899963378906,69.83599853515625,70.08200073242188,0
2015-07-31,70.07099914550781,70.98600006103516,69.89800262451172,70.08399963378906,0
2015-08-03,70.22000122070312,70.22200012207031,70.01000213623047,70.22000122070312,0
2015-08-04,70.16899871826172,70.1709976196289,69.66400146484375,70.1510009765625,0
2015-08-05,69.4010009765625,69.48999786376953,69.05799865722656,69.38800048828125,0
2015-08-06,69.3759994506836,69.66500091552734,69.2509994506836,69.37200164794922,0
2015-08-07,69.55400085449219,69.83100128173828,69.25700378417969,69.53299713134766,0
2015-08-10,69.55400085449219,70.05699920654297,69.71399688720703,69.83599853515625,0
2015-08-11,70.24299621582031,71.1709976196289,69.9000015258789,70.1969985961914,0
2015-08-12,70.93800354003906,72.552001953125,70.91200256347656,70.96399688720703,0
2015-08-13,72.2249984741211,72.73699951171875,71.89700317382812,72.21199798583984,0
2015-08-14,72.76200103759766,72.79900360107422,72.10099792480469,72.74299621582031,0
2015-08-17,72.27100372314453,72.59300231933594,72.12300109863281,72.27100372314453,0
2015-08-18,72.4209976196289,72.43900299072266,72.02999877929688,72.41000366210938,0
2015-08-19,72.11900329589844,72.25900268554688,71.76899719238281,72.11499786376953,0
2015-08-20,72.26499938964844,73.41000366210938,72.25199890136719,72.25199890136719,0
2015-08-21,73.4800033569336,74.98400115966797,73.46900177001953,73.4739990234375,0
2015-08-24,75.14900207519531,78.09100341796875,73.3821029663086,75.14900207519531,0
2015-08-25,77.3010025024414,77.37999725341797,75.25599670410156,77.31800079345703,0
2015-08-26,76.48899841308594,76.552001953125,75.0270004272461,76.50499725341797,0
2015-08-27,74.81700134277344,75.03700256347656,73.88700103759766,74.83999633789062,0
2015-08-28,74.21700286865234,74.74500274658203,73.7040023803711,74.20700073242188,0
2015-08-31,73.9020004272461,74.6050033569336,73.9020004272461,73.9020004272461,0
2015-09-01,74.41300201416016,75.05699920654297,74.39299774169922,74.39299774169922,0
2015-09-02,74.94499969482422,74.97899627685547,74.18199920654297,74.95899963378906,0
2015-09-03,74.1780014038086,74.38600158691406,73.21399688720703,74.16600036621094,0
2015-09-04,73.53500366210938,74.22200012207031,73.4800033569336,73.52200317382812,0
2015-09-07,74.26699829101562,74.6709976196289,74.15899658203125,74.26699829101562,0
2015-09-08,74.48699951171875,74.77400207519531,74.10099792480469,74.46299743652344,0
2015-09-09,74.34200286865234,74.35700225830078,73.79499816894531,74.35199737548828,0
2015-09-10,74.64900207519531,74.90399932861328,74.17900085449219,74.64600372314453,0
2015-09-11,74.76200103759766,75.25700378417969,74.6969985961914,74.74199676513672,0
2015-09-14,75.01699829101562,75.33699798583984,74.01439666748047,75.01699829101562,0
2015-09-15,74.9209976196289,75.13800048828125,74.6500015258789,74.92400360107422,0
2015-09-16,74.7979965209961,75.06300354003906,74.42900085449219,74.80000305175781,0
2015-09-17,74.68299865722656,75.05799865722656,74.63099670410156,74.66999816894531,0
2015-09-18,75.2969970703125,75.53500366210938,74.51300048828125,75.3270034790039,0
2015-09-21,74.4010009765625,74.4010009765625,73.35800170898438,74.4010009765625,0
2015-09-22,73.49400329589844,73.69999694824219,73.13300323486328,73.47899627685547,0
2015-09-23,73.17500305175781,73.75,73.1050033569336,73.18499755859375,0
2015-09-24,73.9530029296875,74.85800170898438,73.72200012207031,73.94300079345703,0
2015-09-25,73.947998046875,74.02100372314453,73.4489974975586,73.95999908447266,0
2015-09-28,73.99400329589844,74.33399963378906,73.64099884033203,73.99400329589844,0
2015-09-29,74.33499908447266,74.72100067138672,73.79900360107422,74.35099792480469,0
2015-09-30,74.11100006103516,74.13800048828125,73.01100158691406,74.10700225830078,0
2015-10-01,73.11499786376953,73.4020004272461,72.90699768066406,73.13200378417969,0
2015-10-02,73.36799621582031,74.00599670410156,72.94400024414062,73.37200164794922,0
2015-10-05,73.1969985961914,73.54299926757812,72.86399841308594,73.1969985961914,0
2015-10-06,72.8270034790039,73.41100311279297,72.76699829101562,72.83999633789062,0
2015-10-07,73.37200164794922,73.63999938964844,72.67500305175781,73.39299774169922,0
2015-10-08,72.91300201416016,73.5979995727539,72.89600372314453,72.91600036621094,0
2015-10-09,73.26899719238281,73.68299865722656,72.97699737548828,73.2760009765625,0
2015-10-12,73.49700164794922,73.8499984741211,73.44499969482422,73.53500366210938,0
2015-10-13,73.49500274658203,74.16699981689453,73.43099975585938,73.49500274658203,0
2015-10-14,74.01100158691406,74.27200317382812,73.91999816894531,74.02799987792969,0
2015-10-15,74.33300018310547,74.4469985961914,73.58300018310547,74.34300231933594,0
2015-10-16,73.57499694824219,73.9469985961914,73.35800170898438,73.56600189208984,0
2015-10-19,73.36799621582031,73.68399810791016,73.2030029296875,73.36799621582031,0
2015-10-20,73.5009994506836,73.96399688720703,73.4010009765625,73.50800323486328,0
2015-10-21,73.71600341796875,74.0790023803711,73.70700073242188,73.7229995727539,0
2015-10-22,73.86399841308594,73.85800170898438,72.22599792480469,73.85800170898438,0
2015-10-23,72.01100158691406,72.26799774169922,71.33799743652344,72.02400207519531,0
2015-10-26,71.41500091552734,71.68199920654297,71.33000183105469,71.41500091552734,0
2015-10-27,71.71600341796875,71.90499877929688,71.59400177001953,71.7030029296875,0
2015-10-28,71.72000122070312,72.0,71.63600158691406,71.71299743652344,0
2015-10-29,70.89199829101562,71.70800018310547,70.76799774169922,70.875,0
2015-10-30,71.87100219726562,72.33699798583984,71.48100280761719,71.8499984741211,0
2015-11-02,71.94100189208984,72.43299865722656,71.94100189208984,71.94100189208984,0
2015-11-03,72.1240005493164,72.14700317382812,71.7750015258789,72.1240005493164,0
2015-11-04,71.75399780273438,71.7979965209961,70.88600158691406,71.76399993896484,0
2015-11-05,71.18900299072266,71.69100189208984,71.13700103759766,71.1760025024414,0
2015-11-06,71.59200286865234,71.62799835205078,70.50900268554688,71.5989990234375,0
2015-11-09,70.96099853515625,71.58799743652344,71.16699981689453,71.45500183105469,0
2015-11-10,71.44999694824219,71.44999694824219,70.65799713134766,71.44999694824219,0
2015-11-11,70.9990005493164,71.23100280761719,70.70700073242188,70.9990005493164,0
2015-11-12,71.02799987792969,71.2300033569336,70.59300231933594,71.03399658203125,0
2015-11-13,71.34200286865234,71.4209976196289,70.78099822998047,71.30899810791016,0
2015-11-16,71.13500213623047,71.13500213623047,70.51799774169922,71.13500213623047,0
2015-11-17,70.35600280761719,70.4229965209961,70.15599822998047,70.35600280761719,0
2015-11-18,70.21399688720703,70.7490005493164,70.15699768066406,70.1969985961914,0
2015-11-19,70.4260025024414,70.87799835205078,70.43900299072266,70.43900299072266,0
2015-11-20,70.79399871826172,70.85099792480469,70.39700317382812,70.80799865722656,0
2015-11-23,69.70249938964844,70.62300109863281,69.70249938964844,69.70249938964844,0
2015-11-24,70.53700256347656,70.8030014038086,70.41100311279297,70.5270004272461,0
2015-11-25,70.49099731445312,70.7959976196289,70.08100128173828,70.4749984741211,0
2015-11-26,70.45800018310547,70.68499755859375,70.35900115966797,70.44499969482422,0
2015-11-27,70.50199890136719,70.95600128173828,70.48200225830078,70.51599884033203,0
2015-11-30,70.79499816894531,70.79499816894531,70.10299682617188,70.79499816894531,0
2015-12-01,70.23400115966797,70.625,70.18399810791016,70.22699737548828,0
2015-12-02,70.54900360107422,70.74199676513672,70.21800231933594,70.552001953125,0
2015-12-03,70.5510025024414,72.49400329589844,70.21299743652344,70.5510025024414,0
2015-12-04,72.85399627685547,73.14399719238281,72.41100311279297,72.86399841308594,0
2015-12-07,72.45800018310547,72.45800018310547,71.6449966430664,72.45800018310547,0
2015-12-08,72.26100158691406,72.75599670410156,72.23600006103516,72.26100158691406,0
2015-12-09,72.71900177001953,73.36699676513672,72.63899993896484,72.72599792480469,0
2015-12-10,73.61100006103516,73.6500015258789,72.78399658203125,73.61499786376953,0
2015-12-11,73.03900146484375,73.88600158691406,72.87799835205078,73.0459976196289,0
2015-12-14,72.43150329589844,73.9209976196289,72.43150329589844,72.43150329589844,0
2015-12-15,73.6520004272461,74.06600189208984,72.8550033569336,73.64800262451172,0
2015-12-16,73.08899688720703,73.21900177001953,72.65499877929688,73.08300018310547,0
2015-12-17,72.15299987792969,72.41000366210938,71.697998046875,72.16000366210938,0
2015-12-18,71.98699951171875,72.11299896240234,71.5770034790039,71.99199676513672,0
2015-12-21,71.90599822998047,72.23699951171875,71.8550033569336,71.90599822998047,0
2015-12-22,72.23100280761719,72.65299987792969,72.21099853515625,72.24099731445312,0
